@relation R_data_frame

@attribute Year numeric
@attribute Station {Ambagan_ctg,Barisal,Bhola,Bogra,Chandpur,Chittagong,Comilla,CoxsBazar,Dhaka,Dinajpur,Faridpur,Feni,Hatiya,Ishurdi,Jessore,Khepupara,Khulna,Kutubdia,M.court,Madaripur,Mongla,Mymensingh,Patuakhali,Rajshahi,Rangamati,Rangpur,Sandwip,Satkhira,Sitakunda,Srimangal,Sylhet,Tangail,Teknaf}
@attribute Month {April,August,December,February,January,July,June,March,May,November,October,September}
@attribute Rainfall numeric

@data
2014,Patuakhali,September,279
2014,Patuakhali,October,131
2014,Patuakhali,November,0
2014,Patuakhali,December,0
2014,Rajshahi,January,0
2014,Rajshahi,February,27
2014,Rajshahi,March,12
2014,Rajshahi,April,51
2014,Rajshahi,May,151
2014,Rajshahi,June,188
2014,Rajshahi,July,242
2014,Rajshahi,August,359
2014,Rajshahi,September,153
2014,Rajshahi,October,5
2014,Rajshahi,November,0
2014,Rajshahi,December,0
2014,Rangamati,January,0
2014,Rangamati,February,23
2014,Rangamati,March,17
2014,Rangamati,April,1
2014,Rangamati,May,339
2014,Rangamati,June,610
2014,Rangamati,July,161
2014,Rangamati,August,294
2014,Rangamati,September,316
2014,Rangamati,October,152
2014,Rangamati,November,10
2014,Rangamati,December,0
2014,Rangpur,January,0
2014,Rangpur,February,26
2014,Rangpur,March,1
2014,Rangpur,April,15
2014,Rangpur,May,214
2014,Rangpur,June,255
2014,Rangpur,July,110
2014,Rangpur,August,362
2014,Rangpur,September,599
2014,Rangpur,October,53
2014,Rangpur,November,0
2014,Rangpur,December,0
2014,Sandwip,January,0
2014,Sandwip,February,34
2014,Sandwip,March,32
2014,Sandwip,April,33
2014,Sandwip,May,218
2014,Sandwip,June,1167
2014,Sandwip,July,549
2014,Sandwip,August,960
2014,Sandwip,September,414
2014,Sandwip,October,58
2014,Sandwip,November,3
2014,Sandwip,December,0
2014,Satkhira,January,0
2014,Satkhira,February,31
2014,Satkhira,March,36
2014,Satkhira,April,0
2014,Satkhira,May,162
2014,Satkhira,June,330
2014,Satkhira,July,243
2014,Satkhira,August,175
2014,Satkhira,September,242
2014,Satkhira,October,79
2014,Satkhira,November,0
2014,Satkhira,December,0
2014,Sitakunda,January,0
2014,Sitakunda,February,25
2014,Sitakunda,March,21
2014,Sitakunda,April,27
2014,Sitakunda,May,194
2014,Sitakunda,June,995
2014,Sitakunda,July,508
2014,Sitakunda,August,757
2014,Sitakunda,September,350
2014,Sitakunda,October,87
2014,Sitakunda,November,0
2014,Sitakunda,December,0
2014,Srimangal,January,0
2014,Srimangal,February,13
2014,Srimangal,March,49
2014,Srimangal,April,96
2014,Srimangal,May,380
2014,Srimangal,June,457
2014,Srimangal,July,332
2014,Srimangal,August,394
2014,Srimangal,September,487
2014,Srimangal,October,74
2014,Srimangal,November,0
2014,Srimangal,December,0
2014,Sylhet,January,0
2014,Sylhet,February,34
2014,Sylhet,March,78
2014,Sylhet,April,118
2014,Sylhet,May,540
2014,Sylhet,June,724
2014,Sylhet,July,316
2014,Sylhet,August,797
2014,Sylhet,September,732
2014,Sylhet,October,33
2014,Sylhet,November,0
2014,Sylhet,December,0
2014,Tangail,January,0
2014,Tangail,February,24
2014,Tangail,March,24
2014,Tangail,April,47
2014,Tangail,May,127
2014,Tangail,June,585
2014,Tangail,July,239
2014,Tangail,August,234
2014,Tangail,September,320
2014,Tangail,October,41
2014,Tangail,November,0
2014,Tangail,December,0
2014,Teknaf,January,0
2014,Teknaf,February,22
2014,Teknaf,March,0
2014,Teknaf,April,1
2014,Teknaf,May,78
2014,Teknaf,June,887
2014,Teknaf,July,894
2014,Teknaf,August,1022
2014,Teknaf,September,507
2014,Teknaf,October,65
2014,Teknaf,November,30
2014,Teknaf,December,1
2015,Ambagan_ctg,January,4
2015,Ambagan_ctg,February,0
2015,Ambagan_ctg,March,18
2015,Ambagan_ctg,April,292
2015,Ambagan_ctg,May,110
2015,Ambagan_ctg,June,699
2015,Ambagan_ctg,July,1466
2015,Ambagan_ctg,August,586
2015,Ambagan_ctg,September,390
2015,Ambagan_ctg,October,349
2015,Ambagan_ctg,November,4
2015,Ambagan_ctg,December,9
2015,Barisal,January,3
2015,Barisal,February,24
2015,Barisal,March,18
2015,Barisal,April,135
2015,Barisal,May,72
2015,Barisal,June,641
2015,Barisal,July,785
2015,Barisal,August,254
2015,Barisal,September,352
2015,Barisal,October,128
2015,Barisal,November,19
2015,Barisal,December,3
2015,Bhola,January,1
2015,Bhola,February,10
2015,Bhola,March,42
2015,Bhola,April,96
2015,Bhola,May,76
2015,Bhola,June,707
2015,Bhola,July,743
2015,Bhola,August,416
2015,Bhola,September,372
2015,Bhola,October,178
2015,Bhola,November,6
2015,Bhola,December,2
2015,Bogra,January,12
2015,Bogra,February,72
2015,Bogra,March,21
2015,Bogra,April,202
2015,Bogra,May,220
2015,Bogra,June,310
2015,Bogra,July,213
2015,Bogra,August,293
2015,Bogra,September,198
2015,Bogra,October,40
2015,Bogra,November,0
2015,Bogra,December,0
2015,Chandpur,January,3
2015,Chandpur,February,29
2015,Chandpur,March,11
2015,Chandpur,April,175
2015,Chandpur,May,160
2015,Chandpur,June,675
2015,Chandpur,July,872
2015,Chandpur,August,500
2015,Chandpur,September,249
2015,Chandpur,October,128
2015,Chandpur,November,0
2015,Chandpur,December,2
2015,Chittagong,January,6
2015,Chittagong,February,0
2015,Chittagong,March,18
2015,Chittagong,April,218
2015,Chittagong,May,92
2015,Chittagong,June,713
2015,Chittagong,July,1555
2015,Chittagong,August,568
2015,Chittagong,September,331
2015,Chittagong,October,193
2015,Chittagong,November,7
2015,Chittagong,December,12
2015,Comilla,January,1
2015,Comilla,February,24
2015,Comilla,March,11
2015,Comilla,April,206
2015,Comilla,May,187
2015,Comilla,June,286
2015,Comilla,July,820
2015,Comilla,August,188
2015,Comilla,September,377
2015,Comilla,October,44
2015,Comilla,November,1
2015,Comilla,December,10
2015,CoxsBazar,January,10
2015,CoxsBazar,February,0
2015,CoxsBazar,March,16
2015,CoxsBazar,April,72
2015,CoxsBazar,May,96
2015,CoxsBazar,June,1573
2015,CoxsBazar,July,1400
2015,CoxsBazar,August,657
2015,CoxsBazar,September,618
2015,CoxsBazar,October,207
2015,CoxsBazar,November,40
2015,CoxsBazar,December,27
2015,Dhaka,January,3
2015,Dhaka,February,17
2015,Dhaka,March,4
2015,Dhaka,April,166
2015,Dhaka,May,185
2015,Dhaka,June,375
2015,Dhaka,July,623
2015,Dhaka,August,395
2015,Dhaka,September,346
2015,Dhaka,October,51
2015,Dhaka,November,0
2015,Dhaka,December,1
2015,Dinajpur,January,25
2015,Dinajpur,February,3
2015,Dinajpur,March,28
2015,Dinajpur,April,91
2015,Dinajpur,May,376
2015,Dinajpur,June,273
2015,Dinajpur,July,328
2015,Dinajpur,August,590
2015,Dinajpur,September,251
2015,Dinajpur,October,0
2015,Dinajpur,November,0
2015,Dinajpur,December,0
2015,Faridpur,January,6
2015,Faridpur,February,21
2015,Faridpur,March,2
2015,Faridpur,April,159
2015,Faridpur,May,147
2015,Faridpur,June,347
2015,Faridpur,July,540
2015,Faridpur,August,304
2015,Faridpur,September,215
2015,Faridpur,October,80
2015,Faridpur,November,0
2015,Faridpur,December,6
2015,Feni,January,1
2015,Feni,February,0
2015,Feni,March,15
2015,Feni,April,118
2015,Feni,May,254
2015,Feni,June,374
2015,Feni,July,1128
2015,Feni,August,487
2015,Feni,September,478
2015,Feni,October,243
2015,Feni,November,1
2015,Feni,December,0
2015,Hatiya,January,14
2015,Hatiya,February,7
2015,Hatiya,March,65
2015,Hatiya,April,243
2015,Hatiya,May,107
2015,Hatiya,June,900
2015,Hatiya,July,1281
2015,Hatiya,August,471
2015,Hatiya,September,619
2015,Hatiya,October,585
2015,Hatiya,November,52
2015,Hatiya,December,16
2015,Ishurdi,January,0
2015,Ishurdi,February,8
2015,Ishurdi,March,38
2015,Ishurdi,April,111
2015,Ishurdi,May,147
2015,Ishurdi,June,332
2015,Ishurdi,July,394
2015,Ishurdi,August,254
2015,Ishurdi,September,213
2015,Ishurdi,October,82
2015,Ishurdi,November,3
2015,Ishurdi,December,2
2015,Jessore,January,2
2015,Jessore,February,93
2015,Jessore,March,25
2015,Jessore,April,108
2015,Jessore,May,125
2015,Jessore,June,379
2015,Jessore,July,561
2015,Jessore,August,281
2015,Jessore,September,247
2015,Jessore,October,43
2015,Jessore,November,0
2015,Jessore,December,3
2015,Khepupara,January,8
2015,Khepupara,February,15
2015,Khepupara,March,18
2015,Khepupara,April,102
2015,Khepupara,May,41
2015,Khepupara,June,610
2015,Khepupara,July,1092
2015,Khepupara,August,604
2015,Khepupara,September,433
2015,Khepupara,October,166
2015,Khepupara,November,43
2015,Khepupara,December,19
2015,Khulna,January,41
2015,Khulna,February,35
2015,Khulna,March,28
2015,Khulna,April,107
2015,Khulna,May,128
2015,Khulna,June,318
2015,Khulna,July,922
2015,Khulna,August,353
2015,Khulna,September,293
2015,Khulna,October,83
2015,Khulna,November,3
2015,Khulna,December,6
2015,Kutubdia,January,16
2015,Kutubdia,February,0
2015,Kutubdia,March,4
2015,Kutubdia,April,188
2015,Kutubdia,May,81
2015,Kutubdia,June,1034
2015,Kutubdia,July,1517
2015,Kutubdia,August,666
2015,Kutubdia,September,452
2015,Kutubdia,October,220
2015,Kutubdia,November,40
2015,Kutubdia,December,35
2015,M.court,January,1
2015,M.court,February,3
2015,M.court,March,32
2015,M.court,April,174
2015,M.court,May,117
2015,M.court,June,693
2015,M.court,July,978
2015,M.court,August,464
2015,M.court,September,571
2015,M.court,October,165
2015,M.court,November,0
2015,M.court,December,11
2015,Madaripur,January,9
2015,Madaripur,February,21
2015,Madaripur,March,20
2015,Madaripur,April,153
2015,Madaripur,May,127
2015,Madaripur,June,389
2015,Madaripur,July,569
2015,Madaripur,August,246
2015,Madaripur,September,301
2015,Madaripur,October,37
2015,Madaripur,November,0
2015,Madaripur,December,5
2015,Mongla,January,18
2015,Mongla,February,3
2015,Mongla,March,23
2015,Mongla,April,95
2015,Mongla,May,98
2015,Mongla,June,396
2015,Mongla,July,891
2015,Mongla,August,270
2015,Mongla,September,284
2015,Mongla,October,21
2015,Mongla,November,4
2015,Mongla,December,7
2015,Mymensingh,January,15
2015,Mymensingh,February,19
2015,Mymensingh,March,1
2015,Mymensingh,April,203
2015,Mymensingh,May,212
2015,Mymensingh,June,502
2015,Mymensingh,July,329
2015,Mymensingh,August,413
2015,Mymensingh,September,308
2015,Mymensingh,October,78
2015,Mymensingh,November,4
2015,Mymensingh,December,0
2015,Patuakhali,January,9
2015,Patuakhali,February,4
2015,Patuakhali,March,33
2015,Patuakhali,April,179
2015,Patuakhali,May,38
2015,Patuakhali,June,648
2015,Patuakhali,July,1033
2015,Patuakhali,August,595
2015,Patuakhali,September,374
2015,Patuakhali,October,157
2015,Patuakhali,November,6
2015,Patuakhali,December,22
2015,Rajshahi,January,14
2015,Rajshahi,February,14
2015,Rajshahi,March,39
2015,Rajshahi,April,144
2015,Rajshahi,May,177
2015,Rajshahi,June,285
2015,Rajshahi,July,353
2015,Rajshahi,August,127
2015,Rajshahi,September,254
2015,Rajshahi,October,7
2015,Rajshahi,November,6
2015,Rajshahi,December,1
2015,Rangamati,January,0
2015,Rangamati,February,0
2015,Rangamati,March,52
2015,Rangamati,April,238
2015,Rangamati,May,130
2015,Rangamati,June,562
2015,Rangamati,July,1035
2015,Rangamati,August,714
2015,Rangamati,September,386
2015,Rangamati,October,213
2015,Rangamati,November,10
2015,Rangamati,December,2
2015,Rangpur,January,25
2015,Rangpur,February,24
2015,Rangpur,March,15
2015,Rangpur,April,123
2015,Rangpur,May,298
2015,Rangpur,June,524
2015,Rangpur,July,234
2015,Rangpur,August,687
2015,Rangpur,September,484
2015,Rangpur,October,3
2015,Rangpur,November,0
2015,Rangpur,December,0
2015,Sandwip,January,3
2015,Sandwip,February,0
2015,Sandwip,March,17
2015,Sandwip,April,188
2015,Sandwip,May,182
2015,Sandwip,June,764
2015,Sandwip,July,1480
2015,Sandwip,August,532
2015,Sandwip,September,476
2015,Sandwip,October,362
2015,Sandwip,November,7
2015,Sandwip,December,13
2015,Satkhira,January,59
2015,Satkhira,February,10
2015,Satkhira,March,32
2015,Satkhira,April,167
2015,Satkhira,May,16
2015,Satkhira,June,226
2015,Satkhira,July,681
2015,Satkhira,August,229
2015,Satkhira,September,308
2015,Satkhira,October,57
2015,Satkhira,November,0
2015,Satkhira,December,7
2015,Sitakunda,January,3
2015,Sitakunda,February,0
2015,Sitakunda,March,5
2015,Sitakunda,April,168
2015,Sitakunda,May,209
2015,Sitakunda,June,761
2015,Sitakunda,July,1304
2015,Sitakunda,August,592
2015,Sitakunda,September,548
2015,Sitakunda,October,213
2015,Sitakunda,November,3
2015,Sitakunda,December,5
2015,Srimangal,January,5
2015,Srimangal,February,48
2015,Srimangal,March,26
2015,Srimangal,April,376
2015,Srimangal,May,511
2015,Srimangal,June,230
2015,Srimangal,July,579
2015,Srimangal,August,421
2015,Srimangal,September,186
2015,Srimangal,October,104
2015,Srimangal,November,21
2015,Srimangal,December,11
2015,Sylhet,January,16
2015,Sylhet,February,40
2015,Sylhet,March,28
2015,Sylhet,April,539
2015,Sylhet,May,747
2015,Sylhet,June,857
2015,Sylhet,July,644
2015,Sylhet,August,754
2015,Sylhet,September,832
2015,Sylhet,October,53
2015,Sylhet,November,4
2015,Sylhet,December,7
2015,Tangail,January,0
2015,Tangail,February,8
2015,Tangail,March,14
2015,Tangail,April,253
2015,Tangail,May,158
2015,Tangail,June,498
2015,Tangail,July,408
2015,Tangail,August,318
2015,Tangail,September,185
2015,Tangail,October,26
2015,Tangail,November,0
2015,Tangail,December,3
2015,Teknaf,January,11
2015,Teknaf,February,0
2015,Teknaf,March,0
2015,Teknaf,April,111
2015,Teknaf,May,127
2015,Teknaf,June,1695
2015,Teknaf,July,1710
2015,Teknaf,August,824
2015,Teknaf,September,710
2015,Teknaf,October,201
2015,Teknaf,November,44
2015,Teknaf,December,14
2016,Ambagan_ctg,January,2
2016,Ambagan_ctg,February,17
2016,Ambagan_ctg,March,65
2016,Ambagan_ctg,April,36
2016,Ambagan_ctg,May,274
2016,Ambagan_ctg,June,268
2016,Ambagan_ctg,July,583
2016,Ambagan_ctg,August,390
2016,Ambagan_ctg,September,386
2016,Ambagan_ctg,October,157
2016,Ambagan_ctg,November,96
2016,Ambagan_ctg,December,0
2016,Barisal,January,1
2016,Barisal,February,31
2016,Barisal,March,8
2016,Barisal,April,51
2016,Barisal,May,438
2016,Barisal,June,318
2016,Barisal,July,497
2016,Barisal,August,574
2016,Barisal,September,286
2016,Barisal,October,55
2016,Barisal,November,92
2016,Barisal,December,0
2016,Bhola,January,2
2016,Bhola,February,31
2016,Bhola,March,24
2016,Bhola,April,34
2016,Bhola,May,473
2016,Bhola,June,328
2016,Bhola,July,378
2016,Bhola,August,567
2016,Bhola,September,277
2016,Bhola,October,173
2016,Bhola,November,173
2016,Bhola,December,0
2016,Bogra,January,15
2016,Bogra,February,0
2016,Bogra,March,2
2016,Bogra,April,28
2016,Bogra,May,251
2016,Bogra,June,84
2016,Bogra,July,327
2016,Bogra,August,132
2016,Bogra,September,135
2016,Bogra,October,107
2016,Bogra,November,0
2016,Bogra,December,0
2016,Chandpur,January,0
2016,Chandpur,February,33
2016,Chandpur,March,12
2016,Chandpur,April,19
2016,Chandpur,May,520
2016,Chandpur,June,296
2016,Chandpur,July,539
2016,Chandpur,August,510
2016,Chandpur,September,151
2016,Chandpur,October,135
2016,Chandpur,November,135
2016,Chandpur,December,0
2016,Chittagong,January,5
2016,Chittagong,February,6
2016,Chittagong,March,77
2016,Chittagong,April,39
2016,Chittagong,May,253
2016,Chittagong,June,201
2016,Chittagong,July,568
2016,Chittagong,August,398
2016,Chittagong,September,323
2016,Chittagong,October,249
2016,Chittagong,November,89
2016,Chittagong,December,0
2016,Comilla,January,1
2016,Comilla,February,47
2016,Comilla,March,72
2016,Comilla,April,118
2016,Comilla,May,448
2016,Comilla,June,210
2016,Comilla,July,557
2016,Comilla,August,277
2016,Comilla,September,143
2016,Comilla,October,111
2016,Comilla,November,190
2016,Comilla,December,0
2016,CoxsBazar,January,0
2016,CoxsBazar,February,0
2016,CoxsBazar,March,25
2016,CoxsBazar,April,22
2016,CoxsBazar,May,359
2016,CoxsBazar,June,538
2016,CoxsBazar,July,1113
2016,CoxsBazar,August,472
2016,CoxsBazar,September,309
2016,CoxsBazar,October,418
2016,CoxsBazar,November,41
2016,CoxsBazar,December,0
2016,Dhaka,January,3
2016,Dhaka,February,13
2016,Dhaka,March,55
2016,Dhaka,April,55
2016,Dhaka,May,212
2016,Dhaka,June,212
2016,Dhaka,July,405
2016,Dhaka,August,171
2016,Dhaka,September,138
2016,Dhaka,October,76
2016,Dhaka,November,25
2016,Dhaka,December,0
2016,Dinajpur,January,11
2016,Dinajpur,February,0
2016,Dinajpur,March,25
2016,Dinajpur,April,26
2016,Dinajpur,May,221
2016,Dinajpur,June,129
2016,Dinajpur,July,446
2016,Dinajpur,August,119
2016,Dinajpur,September,473
2016,Dinajpur,October,199
2016,Dinajpur,November,0
2016,Dinajpur,December,11
2016,Faridpur,January,2
2016,Faridpur,February,16
2016,Faridpur,March,24
2016,Faridpur,April,57
2016,Faridpur,May,222
2016,Faridpur,June,281
2016,Faridpur,July,500
2016,Faridpur,August,305
2016,Faridpur,September,125
2016,Faridpur,October,89
2016,Faridpur,November,28
2016,Faridpur,December,0
2016,Feni,January,0
2016,Feni,February,51
2016,Feni,March,116
2016,Feni,April,25
2016,Feni,May,450
2016,Feni,June,428
2016,Feni,July,634
2016,Feni,August,439
2016,Feni,September,439
2016,Feni,October,323
2016,Feni,November,186
2016,Feni,December,0
2016,Hatiya,January,4
2016,Hatiya,February,34
2016,Hatiya,March,50
2016,Hatiya,April,40
2016,Hatiya,May,314
2016,Hatiya,June,430
2016,Hatiya,July,984
2016,Hatiya,August,637
2016,Hatiya,September,348
2016,Hatiya,October,589
2016,Hatiya,November,238
2016,Hatiya,December,0
2016,Ishurdi,January,30
2016,Ishurdi,February,12
2016,Ishurdi,March,112
2016,Ishurdi,April,52
2016,Ishurdi,May,177
2016,Ishurdi,June,136
2016,Ishurdi,July,240
2016,Ishurdi,August,132
2016,Ishurdi,September,381
2016,Ishurdi,October,42
2016,Ishurdi,November,2
2016,Ishurdi,December,0
2016,Khepupara,January,6
2016,Khepupara,February,13
2016,Khepupara,March,3
2016,Khepupara,April,22
2016,Khepupara,May,582
2016,Khepupara,June,367
2016,Khepupara,July,770
2016,Khepupara,August,424
2016,Khepupara,September,225
2016,Khepupara,October,219
2016,Khepupara,November,153
2016,Khepupara,December,0
2016,Khulna,January,0
2016,Khulna,February,97
2016,Khulna,March,5
2016,Khulna,April,54
2016,Khulna,May,350
2016,Khulna,June,353
2016,Khulna,July,413
2016,Khulna,August,646
2016,Khulna,September,148
2016,Khulna,October,81
2016,Khulna,November,75
2016,Khulna,December,0
2016,Kutubdia,January,9
2016,Kutubdia,February,4
2016,Kutubdia,March,65
2016,Kutubdia,April,14
2016,Kutubdia,May,318
2016,Kutubdia,June,329
2016,Kutubdia,July,872
2016,Kutubdia,August,573
2016,Kutubdia,September,377
2016,Kutubdia,October,262
2016,Kutubdia,November,102
2016,Kutubdia,December,0
2016,M.court,January,2
2016,M.court,February,32
2016,M.court,March,83
2016,M.court,April,63
2016,M.court,May,467
2016,M.court,June,304
2016,M.court,July,564
2016,M.court,August,528
2016,M.court,September,340
2016,M.court,October,285
2016,M.court,November,170
2016,M.court,December,0
2016,Madaripur,January,3
2016,Madaripur,February,84
2016,Madaripur,March,14
2016,Madaripur,April,65
2016,Madaripur,May,364
2016,Madaripur,June,182
2016,Madaripur,July,423
2016,Madaripur,August,422
2016,Madaripur,September,295
2016,Madaripur,October,71
2016,Madaripur,November,60
2016,Madaripur,December,0
2016,Mongla,January,16
2016,Mongla,February,53
2016,Mongla,March,20
2016,Mongla,April,21
2016,Mongla,May,270
2016,Mongla,June,366
2016,Mongla,July,538
2016,Mongla,August,544
2016,Mongla,September,76
2016,Mongla,October,159
2016,Mongla,November,55
2016,Mongla,December,0
2016,Mymensingh,January,19
2016,Mymensingh,February,8
2016,Mymensingh,March,47
2016,Mymensingh,April,111
2016,Mymensingh,May,326
2016,Mymensingh,June,391
2016,Mymensingh,July,518
2016,Mymensingh,August,106
2016,Mymensingh,September,409
2016,Mymensingh,October,32
2016,Mymensingh,November,1
2016,Mymensingh,December,0
2016,Patuakhali,January,12
2016,Patuakhali,February,53
2016,Patuakhali,March,3
2016,Patuakhali,April,42
2016,Patuakhali,May,454
2016,Patuakhali,June,387
2016,Patuakhali,July,677
2016,Patuakhali,August,521
2016,Patuakhali,September,203
2016,Patuakhali,October,254
2016,Patuakhali,November,145
2016,Patuakhali,December,0
2016,Rajshahi,January,42
2016,Rajshahi,February,3
2016,Rajshahi,March,25
2016,Rajshahi,April,175
2016,Rajshahi,May,212
2016,Rajshahi,June,109
2016,Rajshahi,July,376
2016,Rajshahi,August,168
2016,Rajshahi,September,170
2016,Rajshahi,October,95
2016,Rajshahi,November,0
2016,Rajshahi,December,0
2016,Rangamati,January,3
2016,Rangamati,February,85
2016,Rangamati,March,11
2016,Rangamati,April,29
2016,Rangamati,May,274
2016,Rangamati,June,513
2016,Rangamati,July,405
2016,Rangamati,August,239
2016,Rangamati,September,214
2016,Rangamati,October,139
2016,Rangamati,November,120
2016,Rangamati,December,0
2016,Rangpur,January,12
2016,Rangpur,February,0
2016,Rangpur,March,123
2016,Rangpur,April,49
2016,Rangpur,May,313
2016,Rangpur,June,390
2016,Rangpur,July,749
2016,Rangpur,August,118
2016,Rangpur,September,285
2016,Rangpur,October,120
2016,Rangpur,November,0
2016,Rangpur,December,6
2016,Sandwip,January,3
2016,Sandwip,February,13
2016,Sandwip,March,161
2016,Sandwip,April,34
2016,Sandwip,May,360
2016,Sandwip,June,392
2016,Sandwip,July,1095
2016,Sandwip,August,565
